I
1050 Generated by WorldEditor

1   1203 1 0 ETSI Ingolstadt-Manching
1302 city Manching
111  48.711370289  11.527658266 
111  48.711373311  11.527669724 
111  48.711376333  11.527681182 
111  48.711379353  11.527692642 
111  48.711382375  11.527704100 
111  48.711385397  11.527715559 
111  48.711388418  11.527727018 
111  48.711391439  11.527738476 
111  48.711394461  11.527749935 
111  48.711397482  11.527761394 
111  48.711400503  11.527772853 
111  48.711403525  11.527784312 
111  48.711406547  11.527795770 
113  48.711409787  11.527807789
110  2 0.00 0.0000 Polygon from DSF lib/airport/Common_Elements/Misc_Buildings/White_Warehouse.fac 
111  48.711182420  11.527264001 
111  48.711136795  11.527291710 
111  48.711233929  11.527672743 
111  48.711324819  11.527617353 
111  48.711354691  11.527599148 
111  48.711399046  11.527572117 
111  48.711429204  11.527553738 
111  48.711514013  11.527502052 
111  48.711415318  11.527122561 
113  48.711369253  11.527150537
110  2 0.00 0.0000 Polygon from DSF lib/airport/Common_Elements/Misc_Buildings/Cargo_Terminal.fac 
111  48.711133798  11.528248948 
111  48.711189043  11.528215573 
111  48.711166872  11.528131355 
111  48.711161025  11.528134876 
111  48.711116658  11.528161593 
113  48.711111457  11.528164726
110  1 0.00 0.0000 Polygon from DSF lib/g10/US/urban_high/60x30x90scv0.fac 
111  48.711161025  11.528134876 
111  48.711157674  11.528122047 
111  48.711154653  11.528110589 
111  48.711151631  11.528099130 
111  48.711148610  11.528087671 
111  48.711145589  11.528076213 
111  48.711142567  11.528064753 
111  48.711139545  11.528053294 
111  48.711136524  11.528041835 
111  48.711133503  11.528030377 
111  48.711130481  11.528018918 
111  48.711127460  11.528007459 
111  48.711124438  11.527996001 
111  48.711121417  11.527984542 
111  48.711118395  11.527973083 
111  48.711115374  11.527961625 
111  48.711112353  11.527950166 
111  48.711109331  11.527938706 
111  48.711106309  11.527927247 
111  48.711103288  11.527915789 
111  48.711100267  11.527904330 
111  48.711097245  11.527892871 
111  48.711094224  11.527881413 
111  48.711091203  11.527869954 
111  48.711088181  11.527858495 
111  48.711085160  11.527847037 
111  48.711082139  11.527835578 
111  48.711079117  11.527824118 
111  48.711076095  11.527812659 
111  48.711073074  11.527801201 
111  48.711070053  11.527789742 
111  48.711066356  11.527775624 
111  48.711022001  11.527802655 
111  48.711025513  11.527815937 
111  48.711028536  11.527827395 
111  48.711031557  11.527838854 
111  48.711034578  11.527850312 
111  48.711037599  11.527861772 
111  48.711040622  11.527873231 
111  48.711043643  11.527884689 
111  48.711046664  11.527896149 
111  48.711049685  11.527907607 
111  48.711052707  11.527919065 
111  48.711055728  11.527930525 
111  48.711058749  11.527941983 
111  48.711061771  11.527953442 
111  48.711064792  11.527964901 
111  48.711067813  11.527976360 
111  48.711070835  11.527987819 
111  48.711073857  11.527999277 
111  48.711076878  11.528010737 
111  48.711079899  11.528022195 
111  48.711082921  11.528033654 
111  48.711085942  11.528045113 
111  48.711088963  11.528056571 
111  48.711091984  11.528068029 
111  48.711095006  11.528079489 
111  48.711098027  11.528090947 
111  48.711101049  11.528102407 
111  48.711104071  11.528113866 
111  48.711107092  11.528125325 
111  48.711110113  11.528136783 
111  48.711113134  11.528148241 
113  48.711116658  11.528161593
110  2 0.00 0.0000 Polygon from DSF lib/airport/Common_Elements/Misc_Buildings/White_Warehouse.fac 
111  48.710881989  11.527447917 
111  48.710851500  11.527466434 
111  48.710950659  11.527846132 
111  48.710992129  11.527820860 
111  48.711022001  11.527802655 
111  48.711066356  11.527775624 
111  48.711096514  11.527757245 
111  48.711138033  11.527731942 
111  48.711037622  11.527353401 
113  48.711006839  11.527372095
110  2 0.00 0.0000 Polygon from DSF lib/airport/Common_Elements/Misc_Buildings/Cargo_Terminal.fac 
111  48.710873348  11.528408799 
111  48.710928593  11.528375424 
111  48.710906422  11.528291206 
111  48.710900575  11.528294727 
111  48.710856208  11.528321444 
113  48.710851006  11.528324577
110  1 0.00 0.0000 Polygon from DSF lib/g10/US/urban_high/60x30x90scv0.fac 
111  48.710900575  11.528294727 
111  48.710897224  11.528281898 
111  48.710894202  11.528270440 
111  48.710891180  11.528258981 
111  48.710888159  11.528247522 
111  48.710885138  11.528236064 
111  48.710882116  11.528224604 
111  48.710879094  11.528213145 
111  48.710876073  11.528201686 
111  48.710873052  11.528190228 
111  48.710870030  11.528178769 
111  48.710867009  11.528167310 
111  48.710863988  11.528155852 
111  48.710860967  11.528144393 
111  48.710857945  11.528132934 
111  48.710854924  11.528121476 
111  48.710851903  11.528110017 
111  48.710848880  11.528098557 
111  48.710845859  11.528087098 
111  48.710842838  11.528075640 
111  48.710839817  11.528064181 
111  48.710836795  11.528052722 
111  48.710833774  11.528041264 
111  48.710830753  11.528029805 
111  48.710827731  11.528018346 
111  48.710824710  11.528006888 
111  48.710821689  11.527995429 
111  48.710818667  11.527983969 
111  48.710815645  11.527972510 
111  48.710812624  11.527961052 
111  48.710809603  11.527949593 
111  48.710805905  11.527935475 
111  48.710761551  11.527962506 
111  48.710765063  11.527975788 
111  48.710768085  11.527987246 
111  48.710771106  11.527998705 
111  48.710774127  11.528010163 
111  48.710777149  11.528021623 
111  48.710780171  11.528033082 
111  48.710783192  11.528044540 
111  48.710786213  11.528056000 
111  48.710789234  11.528067458 
111  48.710792256  11.528078916 
111  48.710795277  11.528090376 
111  48.710798298  11.528101834 
111  48.710801321  11.528113293 
111  48.710804342  11.528124752 
111  48.710807362  11.528136211 
111  48.710810385  11.528147670 
111  48.710813407  11.528159128 
111  48.710816428  11.528170588 
111  48.710819449  11.528182046 
111  48.710822471  11.528193504 
111  48.710825492  11.528204964 
111  48.710828513  11.528216422 
111  48.710831534  11.528227880 
111  48.710834556  11.528239340 
111  48.710837577  11.528250798 
111  48.710840599  11.528262258 
111  48.710843621  11.528273717 
111  48.710846642  11.528285176 
111  48.710849663  11.528296634 
111  48.710852684  11.528308092 
113  48.710856208  11.528321444
110  2 0.00 0.0000 Polygon from DSF lib/airport/Common_Elements/Misc_Buildings/White_Warehouse.fac 
111  48.710621539  11.527607768 
111  48.710591050  11.527626285 
111  48.710690209  11.528005983 
111  48.710731679  11.527980711 
111  48.710761551  11.527962506 
111  48.710805905  11.527935475 
111  48.710836063  11.527917096 
111  48.710877583  11.527891793 
111  48.710777172  11.527513252 
113  48.710746389  11.527531946
110  2 0.00 0.0000 Polygon from DSF lib/airport/Common_Elements/Misc_Buildings/Cargo_Terminal.fac 
111  48.710610066  11.528571252 
111  48.710665311  11.528537877 
111  48.710643140  11.528453659 
111  48.710637293  11.528457180 
111  48.710592926  11.528483897 
113  48.710587725  11.528487030
110  1 0.00 0.0000 Polygon from DSF lib/g10/US/urban_high/60x30x90scv0.fac 
111  48.710637293  11.528457180 
111  48.710633942  11.528444351 
111  48.710630921  11.528432893 
111  48.710627899  11.528421434 
111  48.710624878  11.528409975 
111  48.710621857  11.528398517 
111  48.710618835  11.528387057 
111  48.710615813  11.528375598 
111  48.710612792  11.528364139 
111  48.710609771  11.528352681 
111  48.710606749  11.528341222 
111  48.710603728  11.528329763 
111  48.710600707  11.528318305 
111  48.710597686  11.528306846 
111  48.710594664  11.528295387 
111  48.710591643  11.528283929 
111  48.710588622  11.528272470 
111  48.710585599  11.528261010 
111  48.710582578  11.528249551 
111  48.710579557  11.528238093 
111  48.710576536  11.528226634 
111  48.710573514  11.528215175 
111  48.710570492  11.528203717 
111  48.710567471  11.528192258 
111  48.710564449  11.528180799 
111  48.710561428  11.528169341 
111  48.710558407  11.528157882 
111  48.710555385  11.528146422 
111  48.710552363  11.528134963 
111  48.710549342  11.528123505 
111  48.710546321  11.528112045 
111  48.710542624  11.528097928 
111  48.710498269  11.528124959 
111  48.710501782  11.528138241 
111  48.710504804  11.528149699 
111  48.710507825  11.528161158 
111  48.710510846  11.528172616 
111  48.710513868  11.528184076 
111  48.710516890  11.528195535 
111  48.710519911  11.528206993 
111  48.710522932  11.528218453 
111  48.710525953  11.528229911 
111  48.710528975  11.528241369 
111  48.710531996  11.528252829 
111  48.710535017  11.528264287 
111  48.710538039  11.528275746 
111  48.710541060  11.528287205 
111  48.710544081  11.528298664 
111  48.710547103  11.528310123 
111  48.710550125  11.528321581 
111  48.710553146  11.528333041 
111  48.710556167  11.528344499 
111  48.710559189  11.528355957 
111  48.710562210  11.528367417 
111  48.710565231  11.528378875 
111  48.710568252  11.528390333 
111  48.710571274  11.528401793 
111  48.710574295  11.528413251 
111  48.710577317  11.528424711 
111  48.710580339  11.528436170 
111  48.710583360  11.528447629 
111  48.710586381  11.528459087 
111  48.710589402  11.528470545 
113  48.710592926  11.528483897
110  2 0.00 0.0000 Polygon from DSF lib/airport/Common_Elements/Misc_Buildings/White_Warehouse.fac 
111  48.710358257  11.527770221 
111  48.710327768  11.527788738 
111  48.710426927  11.528168436 
111  48.710468397  11.528143164 
111  48.710498269  11.528124959 
111  48.710542624  11.528097928 
111  48.710572782  11.528079549 
111  48.710614301  11.528054245 
111  48.710513890  11.527675705 
113  48.710483107  11.527694399
110  2 0.00 0.0000 Polygon from DSF lib/airport/Common_Elements/Misc_Buildings/Cargo_Terminal.fac 
111  48.710349616  11.528731103 
111  48.710404861  11.528697728 
111  48.710382690  11.528613510 
111  48.710376843  11.528617031 
111  48.710332476  11.528643748 
113  48.710327274  11.528646881
110  1 0.00 0.0000 Polygon from DSF lib/g10/US/urban_high/60x30x90scv0.fac 
111  48.710376843  11.528617031 
111  48.710373492  11.528604202 
111  48.710370471  11.528592744 
111  48.710367449  11.528581285 
111  48.710364428  11.528569826 
111  48.710361407  11.528558368 
111  48.710358385  11.528546908 
111  48.710355363  11.528535449 
111  48.710352342  11.528523990 
111  48.710349321  11.528512532 
111  48.710346298  11.528501073 
111  48.710343277  11.528489614 
111  48.710340256  11.528478156 
111  48.710337235  11.528466697 
111  48.710334213  11.528455238 
111  48.710331192  11.528443780 
111  48.710328171  11.528432321 
111  48.710325148  11.528420860 
111  48.710322127  11.528409402 
111  48.710319106  11.528397944 
111  48.710316085  11.528386485 
111  48.710313063  11.528375026 
111  48.710310042  11.528363568 
111  48.710307021  11.528352109 
111  48.710303999  11.528340650 
111  48.710300978  11.528329191 
111  48.710297957  11.528317733 
111  48.710294935  11.528306273 
111  48.710291913  11.528294814 
111  48.710288892  11.528283356 
111  48.710285871  11.528271896 
111  48.710282174  11.528257779 
111  48.710237819  11.528284810 
111  48.710241331  11.528298092 
111  48.710244353  11.528309550 
111  48.710247375  11.528321008 
111  48.710250396  11.528332467 
111  48.710253417  11.528343927 
111  48.710256439  11.528355386 
111  48.710259461  11.528366844 
111  48.710262482  11.528378304 
111  48.710265503  11.528389762 
111  48.710268525  11.528401220 
111  48.710271546  11.528412680 
111  48.710274567  11.528424138 
111  48.710277589  11.528435597 
111  48.710280610  11.528447056 
111  48.710283631  11.528458515 
111  48.710286653  11.528469974 
111  48.710289675  11.528481432 
111  48.710292696  11.528492892 
111  48.710295717  11.528504350 
111  48.710298739  11.528515808 
111  48.710301760  11.528527268 
111  48.710304781  11.528538726 
111  48.710307802  11.528550184 
111  48.710310824  11.528561644 
111  48.710313845  11.528573102 
111  48.710316867  11.528584562 
111  48.710319889  11.528596021 
111  48.710322910  11.528607480 
111  48.710325931  11.528618938 
111  48.710328952  11.528630396 
113  48.710332476  11.528643748
110  2 0.00 0.0000 Polygon from DSF lib/airport/Common_Elements/Misc_Buildings/White_Warehouse.fac 
111  48.710097807  11.527930072 
111  48.710067318  11.527948589 
111  48.710166477  11.528328287 
111  48.710207947  11.528303015 
111  48.710237819  11.528284810 
111  48.710282174  11.528257779 
111  48.710312332  11.528239400 
111  48.710353851  11.528214096 
111  48.710253440  11.527835555 
113  48.710222657  11.527854250
110  1 0.00 0.0000 Polygon from DSF lib/airport/Common_Elements/Hangars/White_Hangar.fac 
111  48.711741963  11.528559023 
111  48.711654520  11.528228661 
111  48.711588121  11.528268768 
111  48.711160633  11.528526979 
111  48.711051038  11.528593177 
111  48.711138481  11.528928580 
111  48.711251325  11.528859477 
113  48.711557343  11.528672080
110  2 0.00 0.0000 Polygon from DSF lib/airport/Common_Elements/Misc_Buildings/White_Warehouse.fac 
111  48.711120007  11.528377977 
111  48.711160633  11.528526979 
111  48.711251325  11.528859477 
111  48.711296125  11.529025636 
111  48.711600330  11.528838991 
111  48.711557343  11.528672080 
111  48.711602843  11.528510952 
111  48.711741963  11.528559023 
111  48.711744038  11.528557765 
111  48.711700317  11.528392584 
111  48.711656595  11.528227403 
111  48.711654520  11.528228661 
111  48.711629491  11.528293209 
111  48.711588121  11.528268768 
113  48.711548603  11.528120406
110  2 0.00 0.0000 Polygon from DSF lib/airport/Common_Elements/Misc_Buildings/White_Warehouse.fac 
111  48.710230288  11.529381676 
111  48.710298364  11.529634132 
111  48.710466691  11.529531452 
113  48.710398615  11.529278996
110  2 0.00 0.0000 Polygon from DSF lib/airport/Common_Elements/Misc_Buildings/White_Warehouse.fac 
111  48.710162485  11.529129919 
111  48.710230288  11.529381676 
111  48.710398615  11.529278996 
113  48.710330671  11.529026795
110  2 0.00 0.0000 Polygon from DSF lib/airport/Common_Elements/Misc_Buildings/White_Warehouse.fac 
111  48.710094389  11.528877354 
111  48.710162485  11.529129919 
111  48.710330671  11.529026795 
113  48.710262575  11.528774230
110  1 0.00 0.0000 Polygon from DSF lib/airport/Common_Elements/Hangars/White_Hangar.fac 
111  48.712316613  11.526818317 
111  48.711715757  11.527186111 
111  48.711850612  11.527692357 
111  48.711917892  11.527944927 
111  48.712518631  11.527576900 
113  48.712451168  11.527323575
110  2 0.00 0.0000 Polygon from DSF lib/airport/Common_Elements/Misc_Buildings/White_Warehouse.fac 
111  48.711825237  11.527708003 
111  48.711892517  11.527960574 
111  48.711917892  11.527944927 
113  48.711850612  11.527692357
110  2 0.00 0.0000 Polygon from DSF lib/airport/Common_Elements/Misc_Buildings/White_Warehouse.fac 
